                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7e60dd6de010, 2000000 allocated for zone
Using /home/silver/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/silver/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding ../misc/OriginalWADs/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-05 20:58:36 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-05 21:00:40	 4422	 2140	-2609	0	 119.14	 -2	0 	0
2025-11-05 21:00:41	 4457	 2020	-2548	0	 47.29	 -3	1 	0
2025-11-05 21:00:42	 4492	 2146	-2544	8	 51.90	 -2	-1 	0
2025-11-05 21:00:43	 4527	 2142	-2543	8	 0.04	 9	0 	0
2025-11-05 21:00:44	 4562	 2280	-2544	24	 88.99	 -1	0 	0
2025-11-05 21:00:45	 4597	 2255	-2321	24	 185.05	 -6	-1 	0
2025-11-05 21:00:46	 4632	 2045	-2230	0	 350.20	 8	5 	0
2025-11-05 21:00:47	 4667	 2310	-2256	0	 333.37	 5	-1 	0
2025-11-05 21:00:48	 4702	 2475	-2451	0	 253.08	 -1	-6 	0
2025-11-05 21:00:49	 4742	 2473	-2470	0	 180.62	 -1	-1 	0
2025-11-05 21:00:50	 4777	 2385	-2520	0	 9.23	 -2	-1 	0
2025-11-05 21:00:51	 4812	 2479	-2577	0	 337.81	 -1	-1 	0
2025-11-05 21:00:52	 4847	 2578	-2625	-8	 341.67	 6	-3 	0
2025-11-05 21:00:53	 4882	 2775	-2724	-16	 210.50	 -3	-5 	0
2025-11-05 21:00:54	 4917	 2784	-2758	-16	 303.49	 5	-1 	0
2025-11-05 21:00:55	 4952	 2925	-2905	-24	 305.95	 3	-5 	0
2025-11-05 21:00:56	 4987	 2937	-2925	-24	 311.48	 -1	0 	0
2025-11-05 21:00:59	 5102	 2935	-2925	-24	 301.33	 1	-3 	0
2025-11-05 21:01:00	 5137	 3006	-3126	-24	 237.66	 -2	-7 	0
2025-11-05 21:01:01	 5172	 3066	-3332	-24	 318.43	 6	-5 	0
2025-11-05 21:01:02	 5207	 3049	-3518	-24	 256.46	 -5	-7 	0
2025-11-05 21:01:03	 5242	 2991	-3790	-24	 275.05	 0	-9 	0
2025-11-05 21:01:04	 5277	 2965	-3989	-24	 111.40	 -3	3 	0
2025-11-05 21:01:05	 5312	 2960	-3775	-24	 90.31	 -1	7 	0
2025-11-05 21:01:06	 5347	 2869	-3594	-24	 261.30	 -6	-3 	0
2025-11-05 21:01:07	 5382	 3029	-3578	-24	 303.93	 3	-2 	0
2025-11-05 21:01:08	 5417	 2968	-3875	-24	 292.46	 1	-7 	0
2025-11-05 21:01:09	 5452	 2988	-4000	-24	 269.69	 0	-1 	0
2025-11-05 21:01:10	 5495	 2989	-4009	-24	 263.10	 0	0 	0
2025-11-05 21:01:12	 5538	 2989	-4011	-24	 263.28	 0	0 	0
2025-11-05 21:01:13	 5573	 2992	-3983	-24	 263.10	 0	1 	0
2025-11-05 21:01:14	 5608	 3006	-3866	-24	 263.10	 0	7 	0
2025-11-05 21:01:15	 5643	 3021	-3744	-24	 263.14	 -1	-2 	0
2025-11-05 21:01:16	 5678	 3008	-3977	-24	 273.30	 0	-9 	0
2025-11-05 21:01:17	 5713	 2992	-4000	-24	 260.42	 -1	-1 	0
2025-11-05 21:01:18	 5748	 2971	-4213	-24	 275.80	 0	-9 	0
2025-11-05 21:01:19	 5783	 2918	-4427	-24	 190.42	 -4	-5 	0
2025-11-05 21:01:20	 5818	 2720	-4407	-24	 94.53	 -4	5 	0
2025-11-05 21:01:21	 5853	 2758	-4375	-24	 77.87	 3	5 	0
2025-11-05 21:01:22	 5888	 2775	-4146	-24	 288.28	 0	-2 	0
2025-11-05 21:01:23	 5923	 2846	-4336	-24	 288.72	 1	-1 	0
2025-11-05 21:01:24	 5958	 2801	-4361	-24	 306.43	 -2	-5 	0
2025-11-05 21:01:25	 5993	 2953	-4471	-24	 14.11	 7	0 	0
2025-11-05 21:01:26	 6028	 3236	-4366	-24	 82.31	 4	6 	0
2025-11-05 21:01:27	 6063	 3309	-4168	-24	 248.29	 -1	-3 	0
2025-11-05 21:01:28	 6098	 3119	-4449	-24	 200.26	 -10	-7 	0
2025-11-05 21:01:29	 6133	 2967	-4592	-24	 283.71	 0	0 	0
2025-11-05 21:01:30	 6168	 2970	-4587	-24	 307.35	 1	-2 	0
2025-11-05 21:01:31	 6203	 3012	-4595	-24	 268.90	 0	0 	0
2025-11-05 21:01:32	 6238	 3002	-4738	-24	 336.01	 -1	-8 	0
2025-11-05 21:01:33	 6281	 3082	-4844	-24	 164.18	 -5	1 	0
2025-11-05 21:01:42	 6525	 -32	-207	24	 88.81	 0	1 	0
2025-11-05 21:01:43	 6560	 -40	-11	24	 72.82	 -1	5 	0
2025-11-05 21:01:44	 6595	 -20	241	48	 89.47	 0	9 	0
2025-11-05 21:01:45	 6630	 -13	419	48	 88.64	 0	12 	0
2025-11-05 21:01:46	 6665	 -7	822	24	 87.50	 0	10 	0
2025-11-05 21:01:47	 6700	 -30	943	24	 273.60	 -1	-1 	0
2025-11-05 21:01:48	 6735	 -16	788	24	 341.67	 2	-6 	0
2025-11-05 21:01:49	 6770	 69	703	24	 0.22	 -6	-1 	0
2025-11-05 21:01:50	 6805	 -137	686	24	 276.55	 -8	3 	0
2025-11-05 21:01:51	 6840	 -311	722	24	 352.88	 -8	-1 	0
2025-11-05 21:01:52	 6875	 -414	703	24	 354.86	 6	-2 	0
2025-11-05 21:01:53	 6910	 -125	742	24	 188.00	 1	0 	0
2025-11-05 21:01:54	 6945	 -55	762	24	 207.91	 10	4 	0
2025-11-05 21:01:55	 6980	 -186	675	24	 204.70	 -2	-2 	0
2025-11-05 21:01:56	 7015	 -469	486	24	 278.35	 -1	-5 	0
2025-11-05 21:01:57	 7050	 -519	527	24	 305.11	 -4	1 	0
2025-11-05 21:01:58	 7085	 -664	499	24	 269.34	 -2	-12 	0
2025-11-05 21:01:59	 7120	 -591	152	24	 341.37	 6	-6 	0
2025-11-05 21:02:00	 7155	 -142	151	48	 314.56	 13	-3 	0
2025-11-05 21:02:01	 7190	 92	77	46	 356.44	 13	-2 	0
2025-11-05 21:02:02	 7225	 508	113	24	 356.62	 -1	-1 	0
2025-11-05 21:02:03	 7260	 815	-48	24	 8.09	 -1	-1 	0
2025-11-05 21:02:04	 7316	 1063	-87	56	 309.95	 12	-8 	0
2025-11-05 21:02:05	 7351	 1408	-128	152	 78.97	 8	10 	0
2025-11-05 21:02:06	 7386	 1503	243	248	 69.83	 -1	-1 	0
2025-11-05 21:02:08	 7440	 1486	210	232	 49.17	 -4	-7 	0
2025-11-05 21:02:09	 7475	 1449	143	216	 69.74	 3	11 	0
2025-11-05 21:02:10	 7510	 1453	258	248	 14.99	 -6	-2 	0
2025-11-05 21:02:11	 7545	 1542	278	248	 63.76	 6	4 	0
2025-11-05 21:02:12	 7580	 1747	293	248	 44.91	 3	-1 	0
2025-11-05 21:02:13	 7615	 1764	399	248	 187.56	 -4	-1 	0
2025-11-05 21:02:14	 7650	 1532	362	248	 193.49	 -4	-1 	0
2025-11-05 21:02:15	 7685	 1447	343	248	 184.75	 -6	-2 	0
2025-11-05 21:02:16	 7720	 1181	352	248	 167.21	 -9	1 	0
2025-11-05 21:02:17	 7755	 1138	399	248	 57.83	 0	0 	0
2025-11-05 21:02:18	 7790	 1176	404	248	 281.21	 0	0 	0
2025-11-05 21:02:19	 7825	 1473	461	248	 63.11	 10	9 	0
2025-11-05 21:02:20	 7860	 1511	711	184	 99.27	 -2	7 	0
2025-11-05 21:02:21	 7895	 1429	931	136	 203.16	 -5	-2 	0
2025-11-05 21:02:22	 7930	 1466	943	136	 200.52	 7	0 	0
2025-11-05 21:02:23	 7965	 1388	879	136	 195.86	 -13	-4 	0
2025-11-05 21:02:24	 8000	 953	771	42	 212.39	 -12	-6 	0
2025-11-05 21:02:25	 8035	 873	685	24	 183.03	 3	0 	0
2025-11-05 21:02:26	 8070	 543	670	24	 172.57	 -10	0 	0
2025-11-05 21:02:27	 8105	 204	714	24	 165.59	 -16	2 	0
2025-11-05 21:02:28	 8140	 -7	809	24	 80.07	 0	6 	0
2025-11-05 21:02:29	 8175	 22	941	24	 259.54	 -1	-3 	0
2025-11-05 21:02:30	 8210	 -13	576	32	 267.45	 -1	-6 	0
2025-11-05 21:02:31	 8245	 -22	162	48	 269.60	 -1	-17 	0
2025-11-05 21:02:32	 8280	 -21	-299	24	 274.66	 0	-9 	0
2025-11-05 21:02:33	 8315	 -9	-302	24	 282.79	 2	-10 	0
2025-11-05 21:02:34	 8350	 46	-221	24	 177.36	 5	3 	0
2025-11-05 21:02:35	 8385	 -20	-127	24	 136.14	 -6	6 	0
2025-11-05 21:02:36	 8420	 -222	59	24	 144.93	 -12	8 	0
2025-11-05 21:02:37	 8455	 -538	265	24	 152.27	 -7	3 	0
2025-11-05 21:02:38	 8490	 -589	384	24	 194.46	 10	2 	0
2025-11-05 21:02:39	 8525	 -646	405	24	 173.50	 -9	0 	0
2025-11-05 21:02:40	 8560	 -717	415	24	 181.01	 9	0 	0
2025-11-05 21:02:41	 8595	 -507	419	24	 181.41	 -3	-1 	0
2025-11-05 21:02:42	 8630	 -675	415	24	 179.91	 -5	-1 	0
2025-11-05 21:02:43	 8665	 -915	414	24	 110.52	 -4	-1 	0
2025-11-05 21:02:44	 8700	 -1002	532	24	 98.04	 -3	6 	0
2025-11-05 21:02:45	 8735	 -1014	798	24	 57.92	 3	7 	0
2025-11-05 21:02:46	 8770	 -961	903	24	 54.23	 1	2 	0
2025-11-05 21:02:47	 8805	 -967	912	24	 26.72	 -2	-2 	0
2025-11-05 21:02:48	 8840	 -704	976	16	 27.77	 14	5 	0
2025-11-05 21:02:49	 8875	 -517	952	8	 99.67	 -1	6 	0
2025-11-05 21:02:50	 8910	 -540	1076	16	 165.54	 -1	1 	0
2025-11-05 21:02:51	 8945	 -531	1083	16	 136.41	 -3	2 	0
2025-11-05 21:02:52	 8980	 -576	1092	16	 26.50	 0	-2 	0
2025-11-05 21:02:53	 9015	 -571	1099	16	 172.13	 1	0 	0
2025-11-05 21:02:54	 9050	 -574	1125	16	 167.83	 -1	0 	0
2025-11-05 21:02:55	 9085	 -677	1131	16	 225.75	 -6	-2 	0
2025-11-05 21:02:56	 9120	 -884	956	24	 228.30	 -10	-12 	0
2025-11-05 21:02:57	 9155	 -1029	689	24	 267.85	 -1	-14 	0
2025-11-05 21:02:58	 9190	 -1273	484	24	 159.83	 -4	-1 	0
2025-11-05 21:02:59	 9225	 -1602	527	40	 159.83	 -8	0 	0
2025-11-05 21:03:00	 9260	 -1790	611	136	 84.33	 -5	11 	0
2025-11-05 21:03:01	 9295	 -1840	726	168	 336.14	 -2	4 	0
