jp@jp-MS-7C91:~/Documents/trajectory_doom-main/chocolate-doom$ src/chocolate-doom -iwad ../misc/OriginalWADs/DOOM.WAD
                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x746ace144010, 2000000 allocated for zone
Using /home/jp/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/jp/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding ../misc/OriginalWADs/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
Failed to get I/O port permissions for 0x388: Operation not permitted
        You may need to run the program as root in order
        to acquire I/O port permissions for OPL MIDI playback.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - [..........................]
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-10 16:28:47 Episode: 1 Map: 5
timestamp        tic     x       y       z       angle   momx    momy
2025-11-10 16:57:56      61152   -1040  -154     80       39.60  -3     -9      0
2025-11-10 16:57:57      61186   -1050  -166     96       22.72  -2      2      0
2025-11-10 16:57:58      61218   -1042  -159    -32      316.68  11      5      0
2025-11-10 16:57:59      61254   -1047  -136    102      213.96   2      1      0
2025-11-10 16:58:00      61288   -1059  -112    102      231.07  -7      5      0
2025-11-10 16:58:01      61323   -1050   -94    -32      336.19  -10      7      0
2025-11-10 16:58:02      61361   -1041  -117     96       21.90   8     -2      0
2025-11-10 16:58:03      61393   -1038  -102     96      160.73  -9      2      0
2025-11-10 16:58:04      61431   -1025  -106     88      118.04  -11     10      0
2025-11-10 16:58:05      61465   -1019  -120     72      100.04  -6     -8      0
2025-11-10 16:58:06      61498   -1031  -131     96      196.66  -3     -8      0
2025-11-10 16:58:07      61536   -1026  -131     96      333.51  -7     -1      0
2025-11-10 16:58:08      61571   -1029  -131    102      136.52  -9     -5      0
2025-11-10 16:58:09      61610   -1022  -130    102      241.99  15     -9      0
2025-11-10 16:58:10      61649   -1041  -140     72      235.90  -8     10      0
2025-11-10 16:58:11      61684   -1045  -121     96       36.40  11     -9      0
2025-11-10 16:58:12      61714   -1056  -103     72      217.30   9     -1      0
2025-11-10 16:58:13      61746   -1073   -91     88      162.15   2     -7      0
2025-11-10 16:58:14      61777   -1078   -94     79       90.88  -10     -4      0
2025-11-10 16:58:15      61812   -1069  -100    102      123.09   8     10      0
2025-11-10 16:58:16      61849   -1051   -95    102      143.38  -9     -6      0
2025-11-10 16:58:17      61885   -1036   -94    102       41.35   2      3      0
2025-11-10 16:58:18      61919   -1042   -77     64       40.51  -6      2      0
2025-11-10 16:58:19      61958   -1057   -77     80      330.86   9     -5      0
2025-11-10 16:58:20      61988   -1057  -102     72      122.58  12     -1      0
2025-11-10 16:58:21      62021   -1048   -80     64      271.81   4      6      11
2025-11-10 16:58:22      62061   -1031   -83     88      282.59  13     -1      0
2025-11-10 16:58:23      62095   -1045  -105     80        4.83  10      4      0
2025-11-10 16:58:24      62130   -1041   -95    102      287.83   6      4      0
2025-11-10 16:58:25      62166   -1047   -72     80      173.60   8      8      0
2025-11-10 16:58:26      62206   -1040   -71    102       94.15   4     -10      0
2025-11-10 16:58:27      62236   -1023   -92     88      310.60  14      6      0
2025-11-10 16:58:28      62274   -1012   -72     80      353.82  -13     -9      0
2025-11-10 16:58:29      62310   -1018   -57     88      201.63  14     -2      0
2025-11-10 16:58:30      62346   -1025   -37     64      237.13  -10      8      0
2025-11-10 16:58:31      62379   -1015   -28    102      268.20   8      8      0
2025-11-10 16:58:32      62415   -1035   -12     88       52.55   3     -10      0
2025-11-10 16:58:33      62455   -1055   -14     64      319.93  -14     -6      0
2025-11-10 16:58:34      62492   -1073   -14    -32      100.54  -1     -1      13
2025-11-10 16:58:35      62522   -1060   -21    102       61.78  -1     -2      0
2025-11-10 16:58:36      62557   -1044   -33     88      327.59  -3      7      0
2025-11-10 16:58:37      62590   -1035   -29     72      209.16  10     -3      0
2025-11-10 16:58:38      62622   -1015   -21     96      203.45  -4      6      0
2025-11-10 16:58:39      62662   -1001   -14    102       35.43  14      2      0
2025-11-10 16:58:40      62692   -1002   -17     64      337.96  -14     -1      0
2025-11-10 16:58:41      62729   -1011   -14     80      150.85  15      9      0
2025-11-10 16:58:42      62761   -1021   -12     64      258.17  -12      4      0
2025-11-10 16:58:43      62794   -1007    -1     64       78.03  10      3      0
2025-11-10 16:58:44      62826   -1018     0     96      334.80   0     -1      0
2025-11-10 16:58:45      62866   -1038   -16     79      199.74  -14     -5      0
2025-11-10 16:58:46      62905   -1034   -23     64      112.24   3     -8      0
2025-11-10 16:58:47      62936   -1039   -31     88       75.46  -8      6      0
2025-11-10 16:58:48      62971   -1054   -45     64       45.71   3      7      0
2025-11-10 16:58:49      63007   -1061   -23     88      138.74  -11     -8      0
2025-11-10 16:58:50      63045   -1049    -7     88      264.92  -11     -5      13
2025-11-10 16:58:51      63077   -1059   -16     79      197.96  -13      7      0
2025-11-10 16:58:52      63115   -1071   -29     72      115.93  -3     -9      0
2025-11-10 16:58:53      63147   -1090   -30     88       96.58  -7     -1      0
2025-11-10 16:58:54      63177   -1101   -54     80       83.95  -4      4      0
2025-11-10 16:58:55      63210   -1087   -71     79      204.37  -7     -1      0
2025-11-10 16:58:56      63246   -1078   -48     72      299.15  13     -4      0
2025-11-10 16:58:57      63281   -1098   -30     72      161.24  12     -6      0
2025-11-10 16:58:58      63315   -1112   -22     79       33.57  -4     -4      0
2025-11-10 16:58:59      63355   -1105    -8     80      287.31  11      1      0
2025-11-10 16:59:00      63385   -1085    10     88        3.00   1      3      0
2025-11-10 16:59:01      63422   -1074    16     64      306.08  -13     -3      0
2025-11-10 16:59:02      63453   -1060    40     96        8.34   1      1      0
2025-11-10 16:59:03      63485   -1076    65     64      319.12   2     -10      0
2025-11-10 16:59:04      63525   -1078    78    102       48.83   6      8      0
2025-11-10 16:59:05      63561   -1094    99     79      154.49   1     -10      0
2025-11-10 16:59:06      63593   -1078    98     72      300.04  -12      1      13
2025-11-10 16:59:07      63626   -1072    82     72      176.18  -10     -6      0
2025-11-10 16:59:08      63666   -1091    85     64      169.74   7     -9      0
2025-11-10 16:59:09      63698   -1083    96     80      319.56   7      0      0
2025-11-10 16:59:10      63738   -1083    76     88      293.07  15     -10      0
2025-11-10 16:59:11      63769   -1091    69     64       47.45  -6      0      11
2025-11-10 16:59:12      63802   -1082    46     80      259.96  -13      0      0
2025-11-10 16:59:13      63834   -1098    67     64      157.03  -15     -5      0
2025-11-10 16:59:14      63873   -1102    55     64      341.68  -3     -1      0
2025-11-10 16:59:15      63905   -1099    44     80      100.84   7      7      0
2025-11-10 16:59:16      63935   -1111    29     96      133.74  14     -9      0
2025-11-10 16:59:17      63969   -1095    42     88      165.22  -10      2      0
2025-11-10 16:59:18      64007   -1093    64     72       60.95  -4     -7      0
2025-11-10 16:59:19      64040   -1098    61    102      342.92  -5      4      0
2025-11-10 16:59:20      64071   -1079    62     79      112.04  -14      6      0
2025-11-10 16:59:21      64104   -1063    73     64       95.71   5      3      0
2025-11-10 16:59:22      64137   -1048    55    102      119.47  -8      9      13
2025-11-10 16:59:23      64170   -1030    80    -32      165.41   6      7      0
2025-11-10 16:59:24      64201   -1028    60     72       61.99  14      5      0
2025-11-10 16:59:25      64231   -1047    43    -32      269.35  10     -3      0
2025-11-10 16:59:26      64262   -1057    44     72      279.32  -5     -5      0
2025-11-10 16:59:27      64296   -1059    37     72      347.16  -10      0      0
2025-11-10 16:59:28      64331   -1040    56    102      158.93  -15      0      0
2025-11-10 16:59:29      64366   -1057    47    -32       20.20   7     -4      0
2025-11-10 16:59:30      64398   -1072    36     79      204.07  -14     -9      13
2025-11-10 16:59:31      64438   -1937  -124     96      317.92   9      1      0
2025-11-10 16:59:32      64468   -1941  -129     88      343.22  -7      5      13
2025-11-10 16:59:33      64498   -1960  -129     88      195.01  -5      7      0
2025-11-10 16:59:34      64535   -1975  -141    102      163.58  -9     -5      0
2025-11-10 16:59:35      64567   -1958  -162    -32      230.37  -13      0      0
2025-11-10 16:59:36      64603   -1948  -142     72      254.70   5      7      0
2025-11-10 16:59:37      64643   -1947  -146     80      253.47   9      4      0
2025-11-10 16:59:38      64683   -1943  -164     96      218.21  10      2      0
2025-11-10 16:59:39      64715   -1947  -163    102        4.54  -9      3      0
2025-11-10 16:59:40      64748   -1955  -187     80      102.35   0      2      11
2025-11-10 16:59:41      64788   -1967  -175     96       33.47  -12      7      0
2025-11-10 16:59:42      64821   -1967  -153     80       35.28  -1      6      0
2025-11-10 16:59:43      64851   -1949  -159     64      224.12  -5     -2      0
2025-11-10 16:59:44      64884   -1936  -150     80      192.13  12      5      0
2025-11-10 16:59:45      64922   -1953  -158     64      316.65  13      6      0
2025-11-10 16:59:46      64959   -1939  -165    102      104.93   0     -10      0
2025-11-10 16:59:47      64998   -1959  -143     72      312.98  10     -4      0
2025-11-10 16:59:48      65032   -1971  -144     96       28.32  -7     -1      13
2025-11-10 16:59:49      65069   -1960  -163     88      133.48  -6     -2      0
2025-11-10 16:59:50      65104   -1947  -164     72       30.30  -13      0      0
2025-11-10 16:59:51      65144   -1954  -187     88      347.02  -6     10      0
2025-11-10 16:59:52      65182   -1963  -196     72      142.10   5     10      0
2025-11-10 16:59:53      65222   -1980  -171     80      192.11   2      9      0
2025-11-10 16:59:54      65261   -1998  -180     79      336.62  -6     -2      0
2025-11-10 16:59:55      65300   -1999  -171    -32      188.03   9      4      0
2025-11-10 16:59:56      65334   -1992  -168    -32      234.84  -2      4      0
2025-11-10 16:59:57      65373   -1975  -159     96      357.81  -14      4      0
2025-11-10 16:59:58      65407   -1973  -153     96      121.58  -9     -9      0
2025-11-10 16:59:59      65445   -1969  -176     64      216.04  -15     -3      0
2025-11-10 17:00:00      65484   -1955  -198    -32      333.07  14     -7      0
2025-11-10 17:00:01      65524   -1948  -180     88      233.78  -1      0      0
2025-11-10 17:00:02      65564   -1944  -168    -32      357.98  -3     -8      0
2025-11-10 17:00:03      65599   -1931  -184    -32      163.48  -3      4      0
2025-11-10 17:00:04      65639   -1951  -203     64      264.46   0      4      0
2025-11-10 17:00:05      65674   -1967  -189     88      116.23  -10     -9      0
2025-11-10 17:00:06      65708   -1986  -213     72       21.28  -14      7      0
2025-11-10 17:00:07      65746   -1983  -214    -32      110.61   0      4      0
2025-11-10 17:00:08      65786   -1964  -194     72       47.42   0     -5      0
2025-11-10 17:00:09      65818   -1974  -179     88      260.87  12     -3      0
2025-11-10 17:00:10      65849   -1955  -170     64       26.63  -4      5      13
2025-11-10 17:00:11      65883   -1947  -146    102      215.75  14     -5      0
2025-11-10 17:00:12      65920   -1941  -147     72      225.82  -15     -2      0
2025-11-10 17:00:13      65957   -1922  -158     64      354.22  -1     -9      0
2025-11-10 17:00:14      65990   -1907  -159     88      295.78   1     -4      13
2025-11-10 17:00:15      66029   -1905  -134     79      188.35  -9     -3      0
2025-11-10 17:00:16      66062   -1912  -131     96      209.91  -4     -5      0
2025-11-10 17:00:17      66094   -1914  -136     72       69.55  -8     -5      0
2025-11-10 17:00:18      66133   -1918  -143     72      129.77  -4     -6      0
2025-11-10 17:00:19      66171   -1917  -165     88      105.16  10      5      0
2025-11-10 17:00:20      66206   -1902  -169     80      109.58  -12     -1      0
2025-11-10 17:00:21      66244   -1918  -183     79        4.29  -2      3      0
2025-11-10 17:00:22      66284   -1937  -180     80      154.73  -2     -9      13
2025-11-10 17:00:23      66321   -1957  -204     64      123.91  -11     -5      0
2025-11-10 17:00:24      66358   -1969  -224     72       10.90   9     10      0
2025-11-10 17:00:25      66398   -1975  -220     79       23.19  -13      8      0
2025-11-10 17:00:26      66435   -1968  -225    -32      194.66  10     -1      0
2025-11-10 17:00:27      66474   -1963  -213     96      254.88   9      5      0
2025-11-10 17:00:28      66507   -1981  -234     96       64.33  -2      7      0
2025-11-10 17:00:29      66541   -1973  -245     64      105.85  -8     -5      0
2025-11-10 17:00:30      66573   -1955  -257     79       50.20  11     -7      0
2025-11-10 17:00:31      66610   -1939  -252    102      124.84   7     -9      0
2025-11-10 17:00:32      66649   -1956  -247     64      259.61   0     -2      0
2025-11-10 17:00:33      66680   -1969  -248    102       36.57   4      5      13
2025-11-10 17:00:34      66715   -1975  -268     96       69.19   2     -2      0
2025-11-10 17:00:35      66746   -1982  -247     79      121.37  -14      2      0
2025-11-10 17:00:36      66776   -1969  -271    -32       30.51  -15      0      0
2025-11-10 17:00:37      66816   -1961  -251     64       36.22  -14      2      0
2025-11-10 17:00:38      66850   -1968  -244     88       85.00   5     -6      0
2025-11-10 17:00:39      66887   -1959  -227     72      254.39  -15      0      0
2025-11-10 17:00:40      66920   -1951  -216     96       87.74  -10      0      0
2025-11-10 17:00:41      66952   -1945  -227     96       96.22  15     -2      0
2025-11-10 17:00:42      66985   -1927  -227     96      119.20  -14     -10      0
2025-11-10 17:00:43      67025   -1933  -214     64       24.14   6     -3      13
2025-11-10 17:00:44      67063   -1913  -193     64      231.45  12     10      0
2025-11-10 17:00:45      67103   -1905  -188     72      331.56  -1      3      0
2025-11-10 17:00:46      67143   -1893  -174     79      309.12  -1     -5      0
2025-11-10 17:00:47      67178   -1910  -180     88      297.18  14      7      0
2025-11-10 17:00:48      67214   -1927  -173     80       34.87   9     -3      0
2025-11-10 17:00:49      67250   -1908  -184    102      169.67  14     -1      0
2025-11-10 17:00:50      67289   -1895  -179     88      151.28  -6     10      0
2025-11-10 17:00:51      67329   -1911  -200     88      340.19   9     -1      0
2025-11-10 17:00:52      67360   -1915  -223     79      316.74  13     -2      0
2025-11-10 17:00:53      67400   -1924  -221     72       14.98   8     -8      0
2025-11-10 17:00:54      67435   -1909  -246     72      287.43   2      6      0
2025-11-10 17:00:55      67468   -1905  -263    102       12.23  -5      7      13
2025-11-10 17:00:56      67507   -1916  -266     64      168.66  -14     -3      0
2025-11-10 17:00:57      67546   -1908  -285    -32      158.49  -3      0      0
2025-11-10 17:00:58      67580   -1898  -299     79      140.37  -3     10      13
2025-11-10 17:00:59      67610   -1886  -278    -32      326.62  -10     -4      11
2025-11-10 17:01:00      67643   -1873  -260     79       45.47  -8      2      0
2025-11-10 17:01:01      67682   -1854  -257     96      266.28  13      1      0
2025-11-10 17:01:02      67716   -1870  -241     96       20.99  -7     -5      13
2025-11-10 17:01:03      67748   -1868  -244     96      151.05   4      9      0
2025-11-10 17:01:04      67787   -1888  -228    -32      267.09  -9      1      0
2025-11-10 17:01:05      67823   -1908  -225     96      297.12  -10      4      0
2025-11-10 17:01:06      67859   -1909  -201    -32       26.49  -5     10      0
2025-11-10 17:01:07      67898   -1912  -181     72       97.88  13      0      13
2025-11-10 17:01:08      67938   -1897  -174     64      149.55   2      5      0
2025-11-10 17:01:09      67973   -1900  -199     72      249.98  -12     -6      0
2025-11-10 17:01:10      68003   -1905  -206     80       59.04   8      6      0
2025-11-10 17:01:11      68042   -1663  -1492     88       95.10   3      9      0
2025-11-10 17:01:12      68077   -1674  -1510     80      200.28  -5     -2      0
2025-11-10 17:01:13      68109   -1679  -1502     80      118.96  -4     -3      0
2025-11-10 17:01:14      68145   -1664  -1483     80      346.82   5     -6      0
2025-11-10 17:01:15      68178   -1654  -1469    102      209.30  -14      4      0
2025-11-10 17:01:16      68209   -1657  -1481     79      134.80  -8      5      0
2025-11-10 17:01:17      68243   -1646  -1484     80      161.82  -8      0      0
2025-11-10 17:01:18      68282   -1629  -1484    102        2.09   5     -7      0
2025-11-10 17:01:19      68321   -1618  -1473     72       11.56   2     -9      0
2025-11-10 17:01:20      68353   -1603  -1495     88      250.51  -9      3      0
2025-11-10 17:01:21      68392   -1612  -1495     88      268.45   1     -9      0
2025-11-10 17:01:22      68429   -1605  -1489    102      138.36   3     -7      0
2025-11-10 17:01:23      68460   -1599  -1475    102      184.26  -4     -10      0
2025-11-10 17:01:24      68495   -1612  -1463     88      325.74  -15     -3      0
2025-11-10 17:01:25      68535   -1623  -1469     64       37.08  -9     -9      0
2025-11-10 17:01:26      68567   -1616  -1480     96      326.12  -15      5      0
2025-11-10 17:01:27      68604   -1624  -1490     64      283.27  -11      5      0
2025-11-10 17:01:28      68637   -1639  -1492    -32       77.30  -12     -9      0
2025-11-10 17:01:29      68668   -1620  -1495    102       23.19  14      2      0
2025-11-10 17:01:30      68700   -1602  -1504     88      155.30   4     -5      0
2025-11-10 17:01:31      68733   -1619  -1481     80      262.76  -1      1      0
2025-11-10 17:01:32      68763   -1600  -1475     96      328.08  -9     -4      11
2025-11-10 17:01:33      68800   -1619  -1499    102      332.99   7      0      0
2025-11-10 17:01:34      68836   -1618  -1520    -32      127.59  -8      2      0
2025-11-10 17:01:35      68876   -1635  -1521     72       48.02   7     -9      0
2025-11-10 17:01:36      68907   -1623  -1499    102      248.75  13      3      0
2025-11-10 17:01:37      68946   -1625  -1505     64      296.26  -9     -3      0
2025-11-10 17:01:38      68982   -1643  -1519     96      250.86   0     -2      0
2025-11-10 17:01:39      69017   -1652  -1523    -32       40.61   9      9      0
2025-11-10 17:01:40      69056   -1670  -1528     79       44.97  -7     10      0
2025-11-10 17:01:41      69092   -1661  -1505     64      237.84  -12      4      0
2025-11-10 17:01:42      69132   -1648  -1488     80      329.58   7      8      13
2025-11-10 17:01:43      69168   -1665  -1477    102      157.31  -1     -9      0
2025-11-10 17:01:44      69203   -1666  -1493     79       62.40   6     -1      0
2025-11-10 17:01:45      69237   -1674  -1504     72      160.00   1      2      0
2025-11-10 17:01:46      69273   -1686  -1510    102      153.80  -3     -10      0
2025-11-10 17:01:47      69313   -1684  -1500     88      174.97  -15      4      0
2025-11-10 17:01:48      69350   -1672  -1482     88      188.46  -4     -10      13
2025-11-10 17:01:49      69381   -1662  -1467     72      348.93  11      6      0
2025-11-10 17:01:50      69412   -1650  -1455     64      185.71  -7     -1      0
2025-11-10 17:01:51      69445   -1645  -1467     79       51.28  12      2      0
2025-11-10 17:01:52      69482   -1664  -1478     80      295.39   9     -5      0
2025-11-10 17:01:53      69515   -1664  -1501    -32      163.48   2     -7      0
2025-11-10 17:01:54      69545   -1652  -1493     96      358.65  -13      4      13
2025-11-10 17:01:55      69576   -1654  -1488     80       86.68  -8     -4      0
2025-11-10 17:01:56      69612   -1648  -1499     79      177.08  -12     -8      0
2025-11-10 17:01:57      69649   -1631  -1505    102        9.11  -12     -4      11
2025-11-10 17:01:58      69686   -1644  -1509     72      346.11   9     -3      0
2025-11-10 17:01:59      69721   -1639  -1530     80       41.26   6      6      0
2025-11-10 17:02:00      69761   -1644  -1551     79      116.96  12      7      0
2025-11-10 17:02:01      69793   -1647  -1528    102       52.60  -10      5      0
2025-11-10 17:02:02      69831   -1667  -1528     80      276.46   4      0      13
2025-11-10 17:02:03      69866   -1680  -1526     72      148.49  12     -4      0
2025-11-10 17:02:04      69905   -1669  -1525     72      334.24   4      7      11
2025-11-10 17:02:05      69937   -1681  -1521    102      266.42  12     -8      0
2025-11-10 17:02:06      69975   -1693  -1521     72      272.58   7     -3      0
2025-11-10 17:02:07      70008   -1687  -1520     88      149.31  -5     -6      0
2025-11-10 17:02:08      70040   -1671  -1515     64      178.05  -2     -1      0
2025-11-10 17:02:09      70070   -1681  -1532     79      127.26  -2     -9      0
2025-11-10 17:02:10      70110   -1666  -1546     64       51.78  13      3      0
2025-11-10 17:02:11      70141   -1657  -1531    102      333.80  -7      6      0
2025-11-10 17:02:12      70172   -1666  -1515     80      303.47  -1     -10      11
2025-11-10 17:02:13      70211   -1658  -1539     79       50.25  -13     -4      0
2025-11-10 17:02:14      70246   -1641  -1547     88      254.09   2     -1      0
2025-11-10 17:02:15      70282   -1651  -1557     72       57.25  -10      5      0
2025-11-10 17:02:16      70320   -1638  -1575     96      297.52  -10     -8      0
2025-11-10 17:02:17      70352   -1621  -1592    102      295.29   4     -1      0
2025-11-10 17:02:18      70387   -1621  -1598    102      315.25   9     -8      0
2025-11-10 17:02:19      70420   -1609  -1576     80       99.01  -11     -4      0
2025-11-10 17:02:20      70456   -1594  -1588     96      358.91  10     -6      0
2025-11-10 17:02:21      70488   -1595  -1606     64      345.34  15      3      11
2025-11-10 17:02:22      70519   -1586  -1629    102      321.43  12      9      0
2025-11-10 17:02:23      70553   -1602  -1653     80      250.12   1     -5      0
2025-11-10 17:02:24      70592   -1606  -1636     96        4.32  -14     -5      0
2025-11-10 17:02:25      70631   -1616  -1616     80       49.67   7     -10      0
2025-11-10 17:02:26      70670   -1633  -1616     96       91.41  -7      0      0
2025-11-10 17:02:27      70701   -1652  -1622     72      155.20  -8     -10      0
2025-11-10 17:02:28      70733   -1667  -1647    102      210.22  -8     -9      0
2025-11-10 17:02:29      70771   -1665  -1634     88      331.24  15     -5      0
2025-11-10 17:02:30      70804   -1680  -1647     79       60.48   2     -2      0
2025-11-10 17:02:31      70837   -1672  -1668     96      100.56   0      1      0
2025-11-10 17:02:32      70872   -1656  -1652    102      128.65   5      9      0
2025-11-10 17:02:33      70908   -1648  -1631     96      241.54  -15     -2      0
2025-11-10 17:02:34      70943   -1652  -1612     88      104.24  15      6      13
2025-11-10 17:02:35      70974   -1662  -1633     79       73.36   3      3      0
2025-11-10 17:02:36      71005   -1681  -1633    102      330.00  -12     -7      0
2025-11-10 17:02:37      71038   -1686  -1648     88       22.68  10      5      0
2025-11-10 17:02:38      71070   -1681  -1651    102      113.27  -10      8      0
2025-11-10 17:02:39      71109   -1676  -1644     96      300.95  -3     -4      0
2025-11-10 17:02:40      71149   -1692  -1651     72      218.66   3      5      0
2025-11-10 17:02:41      71184   -1681  -1657     64      239.29  10     -7      0
2025-11-10 17:02:42      71223   -1664  -1635    -32       60.42  -10     -3      0
2025-11-10 17:02:43      71260   -1654  -1648     80      264.54  -8      0      0
2025-11-10 17:02:44      71290   -1638  -1653     88      339.09  -2      1      13
2025-11-10 17:02:45      71326   -1647  -1647    -32      284.21   4      9      11
2025-11-10 17:02:46      71362   -1631  -1644     79      170.97  -4      8      0
2025-11-10 17:02:47      71398   -1622  -1640    -32      259.88  -9     -9      0
2025-11-10 17:02:48      71434   -1618  -1633    102      103.40  -13     -2      0
2025-11-10 17:02:49      71472   -1631  -1625     96      204.84   7      2      0
2025-11-10 17:02:50      71506   -1622  -1618     72      351.28  -1      5      0
2025-11-10 17:02:51      71544   -268  -289     96       87.38  -8      8      13
2025-11-10 17:02:52      71579   -271  -265     64      105.51  12      7      0
2025-11-10 17:02:53      71615   -271  -278     80       15.73  -14     -2      0
2025-11-10 17:02:54      71645   -284  -256    -32      315.28  -9     -9      0
2025-11-10 17:02:55      71684   -282  -231     72       91.95  -8      1      0
2025-11-10 17:02:56      71717   -286  -223     88      127.52  -7      5      0
2025-11-10 17:02:57      71752   -303  -200    102       86.96  15     -1      0
2025-11-10 17:02:58      71789   -311  -193     80      213.14   6     -2      0
2025-11-10 17:02:59      71824   -312  -175     96      188.04   7     -3      0
2025-11-10 17:03:00      71855   -314  -152     72      266.73  -10     -8      0
2025-11-10 17:03:01      71892   -313  -167     88       85.71  13     -4      0
2025-11-10 17:03:02      71924   -320  -182     64      179.51   1      7      0
2025-11-10 17:03:03      71960   -329  -165     79      210.56  -5     -10      0
2025-11-10 17:03:04      71996   -311  -152     80      356.17  -15      2      0
2025-11-10 17:03:05      72026   -293  -176     79      259.97  -5      0      0
2025-11-10 17:03:06      72063   -299  -163     79       69.07   8     -2      0
2025-11-10 17:03:07      72098   -303  -179     80      355.89  -1     -7      0
2025-11-10 17:03:08      72137   -312  -192    -32        8.37  -6      6      0
2025-11-10 17:03:09      72168   -304  -170     72       65.83  -9     -3      11
2025-11-10 17:03:10      72207   -307  -160     79      230.71  -6     10      0
2025-11-10 17:03:11      72242   -287  -137     72      187.10  -3      8      13
2025-11-10 17:03:12      72278   -274  -157    -32       74.59  -5     -4      0
2025-11-10 17:03:13      72317   -286  -176     64      104.14  -13      9      0
2025-11-10 17:03:14      72351   -277  -171     72      218.76  15      6      0
2025-11-10 17:03:15      72385   -282  -152     64      177.18  -11      8      0
2025-11-10 17:03:16      72422   -269  -149     79      289.35  -9     -9      0
2025-11-10 17:03:17      72456   -266  -157    102      121.46  13      6      0
2025-11-10 17:03:18      72492   -280  -177     80      208.83   1     -7      0
2025-11-10 17:03:19      72528   -278  -158     80      310.08  -2      3      0
2025-11-10 17:03:20      72563   -277  -151     72      229.76  -2      6      0
2025-11-10 17:03:21      72597   -293  -158    -32      310.95  -12      8      11
2025-11-10 17:03:22      72634   -312  -169     80       89.05   4      5      11
2025-11-10 17:03:23      72666   -300  -172     72      140.81   0      5      11
2025-11-10 17:03:24      72706   -309  -174     72      295.79  -4     -4      11
2025-11-10 17:03:25      72737   -297  -198    102      323.46  12     -7      0
2025-11-10 17:03:26      72773   -293  -213     96      277.80  -14      9      0
2025-11-10 17:03:27      72803   -288  -236    -32      242.80   0      7      0
2025-11-10 17:03:28      72835   -268  -211    102      142.87  -6     -2      0
2025-11-10 17:03:29      72874   -256  -219     64      255.86  12      9      0
2025-11-10 17:03:30      72912   -261  -202     96      349.52  -8     -3      0
2025-11-10 17:03:31      72951   -264  -224     80      257.07  -12      6      0
2025-11-10 17:03:32      72981   -273  -216    102      297.79  -11     -7      0
2025-11-10 17:03:33      73016   -264  -203     64      154.66  -11     -6      13
2025-11-10 17:03:34      73050   -244  -203     79      182.80   5      9      0
2025-11-10 17:03:35      73086   -232  -203     80      281.74   8      9      0
2025-11-10 17:03:36      73123   -248  -219     64       64.26   3      8      0
2025-11-10 17:03:37      73156   -235  -202    -32      134.87   0     -10      0
2025-11-10 17:03:38      73192   -240  -217     96      264.12  -11     -9      0
2025-11-10 17:03:39      73223   -230  -203     80       55.58   2     -5      11
2025-11-10 17:03:40      73254   -223  -211     72       17.50  -11      0      0
2025-11-10 17:03:41      73289   -221  -216    -32      319.76   6      0      0
2025-11-10 17:03:42      73322   -226  -195     96      251.27  -8      3      0
2025-11-10 17:03:43      73354   -224  -212    102      309.41  11     -4      0
2025-11-10 17:03:44      73393   -222  -212     64      128.55  -13      8      0
2025-11-10 17:03:45      73426   -225  -217     64      299.74   0      9      0
2025-11-10 17:03:46      73457   -233  -231     79      204.42   1     -7      0
2025-11-10 17:03:47      73496   -224  -207     80      264.15  -13     -7      0
2025-11-10 17:03:48      73533   -218  -219     88      160.73  -6      7      0
2025-11-10 17:03:49      73565   -209  -202     64      188.59  -9     -6      0
2025-11-10 17:03:50      73604   -225  -180     72       10.21  -11      2      0
2025-11-10 17:03:51      73634   -245  -166    -32       94.12  -4      1      0
2025-11-10 17:03:52      73664   -256  -154     72       15.48   4     -3      0
2025-11-10 17:03:53      73704   -265  -151     88       38.43  15      1      0
2025-11-10 17:03:54      73740   -262  -166     96      320.23  -8     -4      0
2025-11-10 17:03:55      73779   -256  -153     64      137.98  -15      9      0
2025-11-10 17:03:56      73809   -236  -142     96      277.91  11      1      0
2025-11-10 17:03:57      73842   -242  -134     64      161.71   0      5      0
2025-11-10 17:03:58      73874   -233  -146     88       75.25  10     -7      0
2025-11-10 17:03:59      73905   -240  -157    102      344.55   8     -7      0
2025-11-10 17:04:00      73937   -245  -160     80      347.14   5     -6      13
