jp@jp-MS-7C91:~/Documents/trajectory_doom-main/chocolate-doom$ src/chocolate-doom -iwad ../misc/OriginalWADs/DOOM.WAD
                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x746ace144010, 2000000 allocated for zone
Using /home/jp/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/jp/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding ../misc/OriginalWADs/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
Failed to get I/O port permissions for 0x388: Operation not permitted
        You may need to run the program as root in order
        to acquire I/O port permissions for OPL MIDI playback.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - [..........................]
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-10 16:28:47 Episode: 1 Map: 5
timestamp        tic     x       y       z       angle   momx    momy
2025-11-10 16:34:13      11434   -667   -806    96       5.27    3      -3      0
2025-11-10 16:34:14      11469   -642   -676    96       24.61   1      6       0
2025-11-10 16:34:15      11504   -600   -597    96       314.30  1      -2      0
2025-11-10 16:34:16      11539   -593   -652    96       328.36  0      -1      0
2025-11-10 16:34:17      11574   -495   -677    96       354.73  -3     0       0
2025-11-10 16:34:18      11609   -512   -660    96       61.52   0      -1      0
2025-11-10 16:34:19      11644   -684   -692    96       239.06  -6     -2      0
2025-11-10 16:34:20      11679   -663   -805    96       326.95  9      -7      0
2025-11-10 16:34:21      11714   -557   -880    96       16.17   -1     0       0
2025-11-10 16:34:22      11751   -571   -872    96       109.34  -2     5       0
2025-11-10 16:34:23      11786   -596   -734    96       61.88   5      11      0
2025-11-10 16:34:24      11821   -482   -673    96       346.29  5      -1      0
2025-11-10 16:34:25      11856   -462   -655    96       274.22  -1     1       0
2025-11-10 16:34:26      11910   -468   -649    96       223.24  -4     -5      0
2025-11-10 16:34:27      11945   -624   -688    96       235.55  -3     0       0
2025-11-10 16:34:28      11980   -599   -833    96       261.91  -1     -5      0
2025-11-10 16:34:29      12015   -601   -936    96       328.71  -4     2       0
2025-11-10 16:34:30      12050   -609   -821    96       33.75   0      1       0
2025-11-10 16:34:31      12085   -628   -640    96       63.63   -2     3       0
2025-11-10 16:34:32      12120   -609   -640    96       311.13  6      -8      0
2025-11-10 16:34:33      12155   -428   -625    96       47.81   2      2       0
2025-11-10 16:34:34      12190   -401   -601    96       104.06  0      0       0
2025-11-10 16:34:36      12227   -450   -453    96       235.90  -3     -2      0
2025-11-10 16:34:37      12262   -489   -727    96       341.37  4      -6      0
2025-11-10 16:34:38      12297   -401   -782    96       248.20  0      -1      0
2025-11-10 16:34:39      12343   -496   -909    96       235.90  0      -1      0
2025-11-10 16:34:40      12378   -404   -894    96       334.34  8      -3      0
2025-11-10 16:34:41      12416   -401   -916    96       227.11  0      3       0
2025-11-10 16:34:42      12451   -479   -855    96       135.70  -3     0       0
2025-11-10 16:34:43      12486   -401   -761    96       102.30  0      0       0
2025-11-10 16:34:44      12521   -450   -532    96       39.02   7      9       0
2025-11-10 16:34:45      12556   -374   -395    96       9.14    2      2       13
2025-11-10 16:34:46      12591   -190   -428    96       339.26  8      -4      13
2025-11-10 16:34:47      12626   -124   -700    96       263.67  -3     -6      13
2025-11-10 16:34:48      12661   -137   -577    96       272.46  -1     7       13
2025-11-10 16:34:49      12696   -141   -456    96       267.19  -1     -1      13
2025-11-10 16:34:50      12731   -160   -847    104      267.19  -1     -15     13
2025-11-10 16:34:51      12766   -190   -837    104      358.59  -1     0       13
2025-11-10 16:34:52      12801   -154   -755    96       95.27   0      7       13
2025-11-10 16:34:53      12836   -117   -628    96       255.23  0      0       13
2025-11-10 16:34:54      12871   -194   -680    96       114.61  -1     1       13
2025-11-10 16:34:55      12906   -177   -665    96       204.26  5      0       13
2025-11-10 16:34:56      12941   -179   -665    96       223.59  -1     0       13
2025-11-10 16:34:57      12976   -177   -665    96       217.56  0      0       13
2025-11-10 16:34:59      13022   -1472  -3326   64       46.05   0      1       0
2025-11-10 16:35:00      13057   -1427  -3266   64       167.34  0      0       0
2025-11-10 16:35:01      13092   -1482  -3253   64       140.98  -1     0       0
2025-11-10 16:35:02      13127   -1395  -3335   64       82.97   1      2       0
2025-11-10 16:35:03      13162   -1448  -3224   64       216.56  -11    -4      0
2025-11-10 16:35:04      13197   -1648  -3308   64       358.59  -1     -1      0
2025-11-10 16:35:05      13232   -1627  -3376   64       339.26  0      0       0
2025-11-10 16:35:06      13267   -1420  -3323   64       68.91   3      0       0
2025-11-10 16:35:07      13302   -1493  -3306   64       144.49  -2     0       0
2025-11-10 16:35:08      13337   -1504  -3217   64       77.70   0      0       0
2025-11-10 16:35:09      13372   -1503  -3301   64       91.76   0      -1      0
2025-11-10 16:35:10      13407   -1519  -3212   64       146.25  -8     6       0
2025-11-10 16:35:11      13442   -1770  -3055   64       209.53  -7     1       0
2025-11-10 16:35:12      13477   -1859  -3012   64       118.12  -4     4       0
2025-11-10 16:35:13      13512   -1964  -3092   64       53.09   0      -2      0
2025-11-10 16:35:14      13547   -1945  -3112   64       60.12   0      -1      0
2025-11-10 16:35:17      13659   -1937  -3117   64       84.73   0      2       0
2025-11-10 16:35:18      13694   -1925  -3031   64       88.24   0      0       0
2025-11-10 16:35:19      13729   -1895  -2773   64       58.36   4      13      0
2025-11-10 16:35:20      13764   -1755  -2449   64       297.07  1      0       0
2025-11-10 16:35:21      13799   -1747  -2510   64       314.65  1      -4      0
2025-11-10 16:35:22      13834   -1665  -2489   64       90.00   -1     0       0
2025-11-10 16:35:23      13869   -1719  -2551   64       341.02  3      -3      0
2025-11-10 16:35:24      13904   -1664  -2591   64       311.13  -5     2       0
2025-11-10 16:35:25      13939   -1778  -2597   64       205.66  -11    -5      0
2025-11-10 16:35:26      13974   -1880  -2727   64       311.13  9      -7      0
2025-11-10 16:35:27      14009   -1809  -2888   64       247.85  0      -1      0
2025-11-10 16:35:31      14130   -1809  -2881   64       263.67  0      0       0
2025-11-10 16:35:32      14178   -1816  -3031   64       265.43  -1     -13     0
2025-11-10 16:35:33      14213   -1817  -3135   64       77.70   0      -1      0
2025-11-10 16:35:34      14248   -1850  -2770   64       63.63   5      12      0
2025-11-10 16:35:35      14283   -1809  -2638   64       51.33   0      1       0
2025-11-10 16:35:36      14318   -1691  -2479   64       258.40  2      1       0
2025-11-10 16:35:37      14353   -1875  -2717   64       261.91  -8     -14     0
2025-11-10 16:35:38      14388   -1794  -3135   64       341.02  1      -7      0
2025-11-10 16:35:39      14423   -1719  -3025   64       353.32  2      0       0
2025-11-10 16:35:40      14458   -1667  -3025   64       3.87    7      0       0
2025-11-10 16:35:41      14493   -1529  -3024   64       348.05  0      0       0
2025-11-10 16:35:43      14544   -1574  -3017   64       351.56  -5     0       0
2025-11-10 16:35:44      14579   -1534  -3013   64       3.87    0      0       0
2025-11-10 16:35:45      14614   -1455  -3020   64       341.02  9      -3      0
2025-11-10 16:35:46      14649   -1085  -2952   64       68.91   3      12      0
2025-11-10 16:35:47      14684   -1086  -2783   64       121.64  -7     5       0
2025-11-10 16:35:48      14719   -1148  -2551   64       176.13  -1     1       0
2025-11-10 16:35:49      14754   -1306  -2608   64       193.71  -2     0       0
2025-11-10 16:35:50      14789   -1364  -2543   64       100.55  0      0       0
2025-11-10 16:35:51      14824   -1209  -2496   64       75.94   3      0       0
2025-11-10 16:35:52      14859   -1162  -2433   64       109.34  0      -1      0
2025-11-10 16:35:53      14894   -1179  -2409   64       204.26  -1     0       0
2025-11-10 16:35:54      14929   -1120  -2728   64       283.36  3      -13     0
2025-11-10 16:35:55      14964   -1248  -3158   64       156.80  -8     1       0
2025-11-10 16:35:56      14999   -1699  -3088   64       158.55  -10    -1      0
2025-11-10 16:35:57      15034   -1811  -3054   64       88.24   -2     9       0
2025-11-10 16:35:58      15069   -1849  -2591   64       88.24   -2     8       0
2025-11-10 16:35:59      15104   -1852  -2588   64       123.40  0      -4      0
2025-11-10 16:36:00      15139   -1843  -2621   64       107.58  0      -1      0
2025-11-10 16:36:03      15246   -1748  -2509   64       128.67  1      -1      0
2025-11-10 16:36:04      15281   -1776  -2516   64       176.13  -3     0       0
2025-11-10 16:36:05      15316   -1833  -2515   64       179.65  -2     0       0
2025-11-10 16:36:06      15351   -1759  -2537   64       165.59  6      -2      0
2025-11-10 16:36:07      15386   -1806  -2533   64       149.77  -3     0       0
2025-11-10 16:36:08      15421   -2035  -2512   64       213.05  -11    -1      0
2025-11-10 16:36:09      15456   -2154  -2632   64       163.83  -1     -2      0
2025-11-10 16:36:10      15491   -2160  -2423   64       93.52   -1     9       0
2025-11-10 16:36:11      15526   -2132  -2416   64       23.20   0      -1      0
2025-11-10 16:36:12      15577   -2102  -2417   64       26.72   4      1       0
2025-11-10 16:36:13      15612   -1823  -2346   64       353.32  11     -3      0
2025-11-10 16:36:15      15659   -1980  -2278   64       158.55  -10    2       0
2025-11-10 16:36:16      15694   -1910  -2299   64       86.48   0      -1      0
2025-11-10 16:36:17      15729   -1811  -2107   96       137.46  -2     12      0
2025-11-10 16:36:18      15764   -1923  -1811   96       144.49  -9     10      0
2025-11-10 16:36:19      15799   -1904  -1652   96       70.66   4      10      0
2025-11-10 16:36:20      15834   -1885  -1716   96       82.97   -1     -2      0
2025-11-10 16:36:21      15869   -1890  -1768   96       86.48   0      1       0
2025-11-10 16:36:22      15904   -1909  -1551   96       68.91   -1     3       0
2025-11-10 16:36:23      15939   -1892  -1473   96       67.15   2      5       0
2025-11-10 16:36:24      15974   -1846  -1351   96       82.97   0      1       0
2025-11-10 16:36:25      16009   -1837  -1312   96       91.76   0      0       0
2025-11-10 16:36:26      16044   -1837  -1222   96       72.42   0      5       0
2025-11-10 16:36:27      16079   -1797  -1011   96       42.54   0      4       0
2025-11-10 16:36:28      16114   -1829  -1012   96       167.34  -1     -1      0
2025-11-10 16:36:29      16149   -1783  -1228   96       285.12  2      -11     0
2025-11-10 16:36:30      16184   -1772  -1239   96       88.59   0      7       0
2025-11-10 16:36:31      16219   -1618  -1025   96       114.96  -1     3       0
2025-11-10 16:36:32      16254   -1754  -824    96       62.23   -2     1       0
2025-11-10 16:36:33      16316   -1761  -809    96       21.80   1      0       0
2025-11-10 16:36:34      16357   -1754  -804    96       304.45  -1     0       0
2025-11-10 16:36:35      16392   -1804  -981    96       334.34  -4     1       0
2025-11-10 16:36:36      16427   -1787  -926    96       114.96  1      1       0
2025-11-10 16:36:37      16462   -1832  -818    96       28.83   3      2       0
2025-11-10 16:36:38      16497   -1734  -769    96       353.67  0      0       0
2025-11-10 16:36:45      16736   -1692  -848    96       242.93  0      -12     0
2025-11-10 16:36:46      16771   -1722  -963    96       56.95   2      3       0
2025-11-10 16:36:47      16806   -1693  -814    96       51.68   -1     0       0
2025-11-10 16:36:48      16841   -1627  -721    96       329.06  -4     0       0
2025-11-10 16:36:49      16876   -1696  -731    96       311.48  2      -4      0
2025-11-10 16:36:50      16911   -1498  -815    88       2.46    6      0       0
2025-11-10 16:36:51      16946   -1346  -823    88       337.85  4      -2      0
2025-11-10 16:36:52      16981   -1162  -891    88       341.37  2      -2      0
2025-11-10 16:36:53      17016   -1069  -918    88       348.40  5      -2      0
2025-11-10 16:36:54      17051   -906   -884    88       62.23   5      5       0
2025-11-10 16:36:55      17086   -814   -748    88       4.22    4      0       0
2025-11-10 16:36:56      17121   -618   -760    96       281.60  4      -8      0
2025-11-10 16:36:57      17156   -600   -888    96       283.36  0      -3      0
2025-11-10 16:36:58      17191   -610   -895    96       44.65   3      4       0
2025-11-10 16:36:59      17226   -501   -849    96       51.68   2      0       0
2025-11-10 16:37:00      17261   -565   -849    96       155.39  -1     0       0
2025-11-10 16:37:01      17296   -690   -807    96       74.53   -2     2       0
2025-11-10 16:37:02      17331   -615   -625    96       350.16  -5     -1      0
2025-11-10 16:37:03      17366   -665   -626    96       334.34  -1     -1      0
2025-11-10 16:37:04      17407   -625   -641    96       351.91  0      -1      0
2025-11-10 16:37:06      17477   -600   -651    96       343.12  1      -1      0
2025-11-10 16:37:08      17518   -532   -668    96       348.40  10     -2      0
2025-11-10 16:37:09      17555   -411   -711    96       220.08  -5     -6      0
2025-11-10 16:37:10      17590   -453   -932    96       311.48  0      -4      0
2025-11-10 16:37:11      17625   -420   -759    96       78.05   0      14      0
2025-11-10 16:37:12      17660   -401   -519    96       65.74   0      5       0
2025-11-10 16:37:13      17697   -358   -376    96       350.16  9      -2      13
2025-11-10 16:37:14      17732   -136   -434    96       283.36  1      -3      13
2025-11-10 16:37:15      17767   -113   -586    96       262.27  0      -2      13
2025-11-10 16:37:16      17802   -107   -562    96       256.99  0      0       13
2025-11-10 16:37:17      17844   -106   -611    96       269.30  -1     -10     13
2025-11-10 16:37:18      17879   -123   -880    104      183.16  -5     -1      13
2025-11-10 16:37:19      17914   -300   -801    96       97.03   0      -4      13
2025-11-10 16:37:20      17949   -281   -817    96       30.23   4      4       13
2025-11-10 16:37:21      17984   -39    -673    96       151.52  -7     8       13
2025-11-10 16:37:22      18019   -156   -369    96       86.48   0      1       13
2025-11-10 16:37:23      18066   -463   -381    96       228.87  -11    0       13
2025-11-10 16:37:24      18101   -447   -653    96       297.42  0      -6      0
2025-11-10 16:37:25      18136   -489   -632    96       25.31   -1     0       0
2025-11-10 16:37:26      18171   -459   -577    96       86.84   0      0       0
2025-11-10 16:37:27      18206   -452   -501    96       71.02   0      1       0
2025-11-10 16:37:28      18241   -466   -525    96       53.44   -3     -4      0
2025-11-10 16:37:29      18276   -478   -575    96       69.26   0      0       0
2025-11-10 16:37:30      18311   -451   -487    96       93.87   1      6       0
2025-11-10 16:37:31      18346   -450   -369    96       27.07   1      0       13
2025-11-10 16:37:32      18381   -288   -382    96       353.67  11     -2      13
2025-11-10 16:37:33      18416   -81    -445    96       267.54  0      -1      13
2025-11-10 16:37:34      18451   -116   -401    96       5.98    1      1       13
2025-11-10 16:37:35      18486   -90    -401    96       107.93  -1     2       13
2025-11-10 16:37:36      18521   -241   -401    96       180.00  -14    -1      13
2025-11-10 16:37:37      18556   -454   -525    96       297.77  6      -11     0
2025-11-10 16:37:38      18591   -407   -776    96       199.34  -1     -2      0
2025-11-10 16:37:39      18626   -486   -976    96       220.43  -1     0       0
2025-11-10 16:37:40      18661   -495   -928    96       106.17  0      1       0
2025-11-10 16:37:41      18696   -502   -856    96       113.20  -3     8       0
2025-11-10 16:37:42      18731   -550   -849    96       162.42  -5     0       0
2025-11-10 16:37:43      18766   -598   -810    96       93.87   -1     5       0
2025-11-10 16:37:44      18801   -604   -751    96       78.05   -1     0       0
2025-11-10 16:37:45      18836   -593   -662    96       355.43  0      0       0
2025-11-10 16:37:47      18884   -606   -686    96       249.96  -3     -6      0
2025-11-10 16:37:48      18919   -593   -901    96       325.55  0      -2      0
2025-11-10 16:37:49      18954   -593   -889    96       53.44   0      4       0
2025-11-10 16:37:50      18989   -567   -849    96       42.89   2      0       0
2025-11-10 16:37:51      19024   -461   -849    96       86.84   0      0       0
2025-11-10 16:37:52      19059   -438   -741    96       95.62   0      3       0
2025-11-10 16:37:53      19094   -451   -537    96       90.35   -1     7       0
2025-11-10 16:37:54      19129   -401   -388    96       5.98    6      1       13
2025-11-10 16:37:55      19164   -303   -371    96       350.16  -6     1       13
2025-11-10 16:37:56      19199   -462   -369    96       309.73  -3     0       13
2025-11-10 16:37:57      19234   -480   -546    96       300.94  1      -9      0
2025-11-10 16:37:58      19269   -401   -764    96       225.35  -2     -4      0
2025-11-10 16:37:59      19304   -594   -865    96       156.80  -10    3       0
2025-11-10 16:38:00      19339   -1028  -643    88       140.98  -7     4       0
2025-11-10 16:38:01      19374   -1200  -579    88       207.77  -4     -1      0
2025-11-10 16:38:02      19409   -1427  -771    88       228.87  -3     -3      0
2025-11-10 16:38:03      19444   -1432  -658    34       325.55  -1     3       0
2025-11-10 16:38:05      19509   -1368  -629    -32      7.73    4      3       0
2025-11-10 16:38:06      19544   -1108  -514    -32      7.73    3      1       0
2025-11-10 16:38:07      19579   -1074  -502    -32      7.73    0      0       0
2025-11-10 16:38:11      19705   -1473  -3277   64       39.02   -1     0       0
2025-11-10 16:38:12      19741   -1401  -3237   64       47.81   -7     -5      0
2025-11-10 16:38:13      19776   -1526  -3289   64       188.44  -7     -2      0
2025-11-10 16:38:14      19811   -1562  -3217   64       302.70  -1     0       0
2025-11-10 16:38:15      19846   -1485  -3223   64       65.74   0      -3      0
2025-11-10 16:38:16      19881   -1524  -3256   64       99.14   -2     3       0
2025-11-10 16:38:17      19916   -1610  -3055   64       171.21  -7     1       0
2025-11-10 16:38:18      19951   -1851  -3028   64       125.51  -4     0       0
2025-11-10 16:38:19      19986   -1883  -3078   64       92.11   0      -7      0
2025-11-10 16:38:20      20021   -1876  -3146   64       88.59   0      3       0
2025-11-10 16:38:21      20056   -1873  -3095   64       95.62   0      0       0
2025-11-10 16:38:22      20101   -1871  -2990   64       88.59   0      3       0
2025-11-10 16:38:23      20136   -1865  -2832   64       88.59   0      4       0
2025-11-10 16:38:24      20171   -1811  -2844   64       185.27  6      -2      0
2025-11-10 16:38:25      20206   -1881  -2859   64       188.79  -7     -1      0
2025-11-10 16:38:26      20241   -1868  -2969   64       331.17  3      -5      0
2025-11-10 16:38:27      20276   -1887  -2852   64       66.09   -2     12      0
2025-11-10 16:38:28      20311   -1755  -2449   64       336.45  2      0       0
2025-11-10 16:38:29      20346   -1667  -2604   64       90.70   0      4       0
2025-11-10 16:38:30      20381   -1664  -2492   64       201.45  0      -1      0
2025-11-10 16:38:31      20416   -1792  -2608   64       199.69  -8     -1      0
2025-11-10 16:38:32      20451   -1951  -2749   64       296.37  3      -13     0
2025-11-10 16:38:33      20486   -1794  -3096   64       345.59  1      -7      0
2025-11-10 16:38:34      20521   -1589  -3025   64       347.34  1      0       0
2025-11-10 16:38:35      20556   -1555  -3016   64       15.47   0      0       0
2025-11-10 16:38:36      20591   -1442  -3000   64       306.91  5      -5      0
2025-11-10 16:38:37      20626   -1281  -3094   64       52.38   6      9       0
2025-11-10 16:38:38      20661   -1136  -2812   64       112.15  -2     5       0
2025-11-10 16:38:39      20696   -1043  -2863   64       142.03  2      -2      0
2025-11-10 16:38:40      20731   -1131  -2825   64       147.30  -11    6       0
2025-11-10 16:38:41      20766   -1200  -2582   64       126.21  0      7       0
2025-11-10 16:38:42      20801   -1357  -2580   64       191.25  -9     -4      0
2025-11-10 16:38:43      20836   -1293  -2602   64       242.23  1      0       0
2025-11-10 16:38:44      20871   -1293  -2575   64       38.67   -5     -2      0
2025-11-10 16:38:45      20906   -1367  -2551   64       79.10   0      2       0
2025-11-10 16:38:46      20941   -1179  -2458   64       101.95  3      1       0
2025-11-10 16:38:47      20976   -1179  -2446   64       131.84  0      -1      0
2025-11-10 16:38:48      21011   -1198  -2447   64       244.34  -5     -6      0
2025-11-10 16:38:49      21046   -1068  -2806   64       235.55  2      -14     0
2025-11-10 16:38:50      21081   -1257  -3147   64       152.93  -12    3       0
2025-11-10 16:38:51      21116   -1611  -3057   64       184.57  -7     -1      0
2025-11-10 16:38:52      21151   -1951  -2915   64       35.16   2      11      0
2025-11-10 16:38:53      21186   -1840  -2562   64       65.04   -1     3       0
2025-11-10 16:38:54      21221   -1819  -2561   64       124.80  1      -2      0
2025-11-10 16:38:57      21301   -1809  -2574   64       130.08  -2     1       0
2025-11-10 16:38:58      21336   -1872  -2497   64       108.98  -1     0       0
2025-11-10 16:38:59      21373   -1890  -2454   64       98.44   -2     6       0
2025-11-10 16:39:00      21408   -1931  -2369   64       68.55   -3     -6      0
2025-11-10 16:39:01      21443   -1924  -2361   64       63.28   3      7       0
2025-11-10 16:39:02      21478   -1806  -2181   80       124.80  2      -5      0
2025-11-10 16:39:03      21513   -1911  -2384   64       203.91  -8     -6      0
2025-11-10 16:39:04      21548   -2000  -2445   64       260.16  -2     -7      0
2025-11-10 16:39:05      21583   -2122  -2554   64       145.90  -11    5       0
2025-11-10 16:39:06      21618   -2160  -2409   64       77.34   -2     0       0
2025-11-10 16:39:07      21653   -2070  -2421   64       12.30   6      -1      0
2025-11-10 16:39:08      21688   -2012  -2332   64       84.38   0      0       0
2025-11-10 16:39:09      21723   -1966  -2257   64       35.16   0      0       0
2025-11-10 16:39:10      21758   -1885  -2257   64       24.61   4      0       0
2025-11-10 16:39:11      21793   -1825  -1985   96       112.50  -5     14      0
2025-11-10 16:39:12      21828   -1925  -1722   96       223.24  -1     1       0
2025-11-10 16:39:13      21863   -1963  -1811   96       298.83  1      -5      0
2025-11-10 16:39:14      21898   -1887  -1863   96       0.35    6      -1      0
2025-11-10 16:39:15      21933   -1780  -1880   104      70.66   -2     0       0
2025-11-10 16:39:16      21968   -1923  -1832   96       133.95  -7     2       0
2025-11-10 16:39:17      22003   -1842  -1637   96       75.94   -1     -3      0
2025-11-10 16:39:18      22038   -1868  -1646   96       95.27   -2     3       0
2025-11-10 16:39:19      22073   -1878  -1582   96       72.42   -1     0       0
2025-11-10 16:39:20      22108   -1861  -1494   96       81.21   0      1       0
2025-11-10 16:39:21      22143   -1845  -1374   96       84.73   0      3       0
2025-11-10 16:39:22      22178   -1840  -1266   96       84.73   0      7       0
2025-11-10 16:39:23      22213   -1818  -1073   96       42.54   5      6       0
2025-11-10 16:39:24      22260   -1628  -969    96       318.16  4      -5      0
2025-11-10 16:39:25      22295   -1694  -1087   96       186.33  -11    -8      0
2025-11-10 16:39:26      22330   -1796  -900    96       54.49   2      14      0
2025-11-10 16:39:27      22365   -1489  -747    88       0.00    5      -1      0
2025-11-10 16:39:28      22400   -1431  -747    88       5.27    -5     -1      0
2025-11-10 16:39:29      22435   -1656  -767    96       342.42  -3     -1      0
2025-11-10 16:39:30      22470   -1699  -824    96       207.07  -8     -4      0
2025-11-10 16:39:31      22505   -1812  -904    96       300.23  0      -3      0
2025-11-10 16:39:32      22540   -1793  -946    96       43.95   0      -1      0
2025-11-10 16:39:33      22575   -1831  -779    96       35.16   -1     2       0
2025-11-10 16:39:34      22610   -1737  -721    96       347.70  0      0       0
2025-11-10 16:39:37      22705   -1761  -863    96       258.05  -4     -12     0
2025-11-10 16:39:38      22740   -1813  -943    96       28.12   -1     -1      0
2025-11-10 16:39:39      22775   -1798  -726    96       66.80   -1     2       0
2025-11-10 16:39:40      22810   -1751  -731    96       352.97  2      -1      0
2025-11-10 16:39:41      22845   -1721  -737    96       345.94  0      -1      0
2025-11-10 16:39:44      22960   -1827  -729    96       35.16   -6     -2      0
2025-11-10 16:39:45      23001   -1804  -909    96       259.80  -2     -15     0
2025-11-10 16:39:46      23036   -1852  -1153   96       17.58   -1     -1      0
2025-11-10 16:39:47      23071   -1820  -949    96       59.77   0      3       0
2025-11-10 16:39:48      23106   -1753  -828    96       22.85   5      4       0
2025-11-10 16:39:49      23141   -1593  -785    96       347.70  11     -2      0
2025-11-10 16:39:50      23176   -1101  -913    88       356.48  8      -3      0
2025-11-10 16:39:51      23211   -924   -909    88       61.52   1      0       0
2025-11-10 16:39:52      23246   -863   -749    88       54.49   0      1       0
2025-11-10 16:39:53      23281   -684   -775    96       342.42  10     -3      0
2025-11-10 16:39:54      23316   -585   -876    96       333.63  0      -3      0
2025-11-10 16:39:55      23351   -470   -831    96       79.10   1      1       0
2025-11-10 16:39:56      23386   -431   -816    96       94.92   2      -2      0
2025-11-10 16:39:57      23421   -410   -870    96       103.71  -2     4       0
2025-11-10 16:39:58      23456   -448   -634    96       91.41   -1     5       0
2025-11-10 16:39:59      23491   -445   -387    96       47.46   1      6       13
2025-11-10 16:40:00      23526   -378   -369    96       42.19   6      1       13
2025-11-10 16:40:01      23561   -191   -381    96       344.18  11     -3      13
2025-11-10 16:40:02      23596   -107   -511    96       254.53  -4     -12     13
2025-11-10 16:40:03      23631   -136   -593    96       259.80  0      4       13
2025-11-10 16:40:04      23666   -17    -801    96       310.78  0      -1      13
2025-11-10 16:40:05      23701   -87    -872    96       142.03  -4     -3      13
2025-11-10 16:40:06      23736   -179   -857    104      229.92  -4     -5      13
2025-11-10 16:40:07      23771   -191   -879    104      124.45  0      0       13
2025-11-10 16:40:09      23830   -17    -674    96       66.45   9      11      13
2025-11-10 16:40:10      23865   -176   -485    96       112.15  -1     7       13
2025-11-10 16:40:11      23900   -182   -431    96       29.53   -1     -1      13
2025-11-10 16:40:12      23935   -154   -456    96       84.02   -3     -5      13
2025-11-10 16:40:13      23970   -176   -501    96       207.07  0      0       13
2025-11-10 16:40:14      24011   -119   -489    96       291.45  2      -7      13
2025-11-10 16:40:15      24046   -53    -549    96       291.45  -1     1       13
2025-11-10 16:40:16      24081   -47    -523    96       208.28  0      0       13
2025-11-10 16:41:58      27607   -1469  -3329   64       63.63   2      4       0
2025-11-10 16:41:59      27642   -1436  -3250   64       128.67  -1     -2      0
2025-11-10 16:42:00      27677   -1624  -3217   64       202.50  3      0       0
2025-11-10 16:42:01      27712   -1441  -3248   64       74.53   9      6       0
2025-11-10 16:42:02      27747   -1474  -3304   64       199.34  -7     -6      0
2025-11-10 16:42:03      27782   -1544  -3351   64       69.26   0      4       0
2025-11-10 16:42:04      27817   -1431  -3232   64       137.81  1      -2      0
2025-11-10 16:42:05      27852   -1491  -3199   64       150.12  -8     4       0
2025-11-10 16:42:06      27887   -1886  -3000   64       120.23  -6     2       0
2025-11-10 16:42:07      27922   -1960  -2950   64       71.02   -1     0       0
2025-11-10 16:42:08      27957   -1965  -3092   64       71.02   1      -3      0
2025-11-10 16:42:09      27992   -1886  -3153   64       95.62   0      -1      0
2025-11-10 16:42:10      28036   -1908  -3097   64       92.11   -1     3       0
2025-11-10 16:42:11      28071   -1907  -3016   64       83.32   0      5       0
2025-11-10 16:42:12      28106   -1875  -2898   64       150.12  3      -3      0
2025-11-10 16:42:13      28141   -1809  -2939   64       132.54  0      -1      0
2025-11-10 16:42:14      28177   -1953  -2760   64       81.56   -3     5       0
2025-11-10 16:42:15      28212   -1809  -2676   64       297.42  0      -1      0
2025-11-10 16:42:16      28247   -1809  -2602   64       58.71   0      2       0
2025-11-10 16:42:17      28282   -1655  -2529   64       106.17  2      7       0
2025-11-10 16:42:18      28317   -1648  -2533   64       220.43  0      -2      0
2025-11-10 16:42:19      28352   -1632  -2583   64       216.91  -3     -1      0
2025-11-10 16:42:20      28387   -1894  -2613   64       255.59  -5     -1      0
2025-11-10 16:42:21      28422   -1835  -2967   64       246.80  -4     -15     0
2025-11-10 16:42:22      28457   -1686  -3045   64       34.45   7      5       0
2025-11-10 16:42:23      28492   -1773  -3025   64       350.51  -7     0       0
2025-11-10 16:42:24      28527   -1735  -3042   64       352.27  11     -2      0
2025-11-10 16:42:25      28562   -1456  -3062   64       76.64   1      -1      0
2025-11-10 16:42:26      28597   -1436  -2981   64       124.10  1      -2      0
2025-11-10 16:42:27      28632   -1530  -2956   64       213.75  -6     -2      0
2025-11-10 16:42:28      28667   -1374  -3103   64       8.44    14     -2      0
2025-11-10 16:42:29      28702   -1124  -2765   64       82.27   2      15      0
2025-11-10 16:42:30      28737   -1226  -2497   64       249.26  -8     -3      0
